,ts_code,symbol,name,area,industry,list_date
1109,002614.SZ,002614,奥佳华,福建,家用电器,20110909
1110,002615.SZ,002615,哈尔斯,浙江,家居用品,20110909
1111,002616.SZ,002616,长青集团,广东,环境保护,20110920
1112,002617.SZ,002617,露笑科技,浙江,电气设备,20110920
1113,002620.SZ,002620,瑞和股份,深圳,装修装饰,20110929
1114,002621.SZ,002621,美吉姆,辽宁,文教休闲,20110929
1115,002622.SZ,002622,皓宸医疗,吉林,电气设备,20111018
1116,002623.SZ,002623,亚玛顿,江苏,玻璃,20111013
1117,002624.SZ,002624,完美世界,浙江,影视音像,20111028
1118,002625.SZ,002625,光启技术,深圳,航空,20111103
1119,002626.SZ,002626,金达威,福建,医疗保健,20111028
1120,002627.SZ,002627,三峡旅游,湖北,公共交通,20111103
1121,002628.SZ,002628,成都路桥,四川,建筑工程,20111103
1122,002629.SZ,002629,仁智股份,浙江,石油开采,20111103
1123,002630.SZ,002630,华西能源,四川,专用机械,20111111
1124,002631.SZ,002631,德尔未来,江苏,家居用品,20111111
1125,002632.SZ,002632,道明光学,浙江,塑料,20111122
1126,002633.SZ,002633,申科股份,浙江,机械基件,20111122
1127,002634.SZ,002634,棒杰股份,浙江,服饰,20111205
1128,002635.SZ,002635,安洁科技,江苏,元器件,20111125
1129,002636.SZ,002636,金安国纪,上海,元器件,20111125
1130,002637.SZ,002637,赞宇科技,浙江,日用化工,20111125
1131,002638.SZ,002638,勤上股份,广东,文教休闲,20111125
1132,002639.SZ,002639,雪人股份,福建,专用机械,20111205
1133,002640.SZ,002640,跨境通,山西,互联网,20111208
1134,002641.SZ,002641,公元股份,浙江,塑料,20111208
1135,002642.SZ,002642,荣联科技,北京,软件服务,20111220
1136,002643.SZ,002643,万润股份,山东,化工原料,20111220
1137,002644.SZ,002644,佛慈制药,甘肃,中成药,20111222
1138,002645.SZ,002645,华宏科技,江苏,专用机械,20111220
1139,002646.SZ,002646,天佑德酒,青海,白酒,20111222
1140,002647.SZ,002647,仁东控股,广东,多元金融,20111228
1141,002648.SZ,002648,卫星化学,浙江,化工原料,20111228
1142,002649.SZ,002649,博彦科技,北京,软件服务,20120106
1143,002650.SZ,002650,加加食品,湖南,食品,20120106
1144,002651.SZ,002651,利君股份,四川,专用机械,20120106
1145,002652.SZ,002652,扬子新材,江苏,其他建材,20120119
1146,002653.SZ,002653,海思科,西藏,化学制药,20120117
1147,002654.SZ,002654,万润科技,深圳,互联网,20120217
1148,002655.SZ,002655,共达电声,山东,元器件,20120217
1149,002656.SZ,002656,ST摩登,广东,服饰,20120228
1150,002657.SZ,002657,中科金财,北京,软件服务,20120228
1151,002658.SZ,002658,雪迪龙,北京,环境保护,20120309
1152,002659.SZ,002659,凯文教育,北京,文教休闲,20120309
1153,002660.SZ,002660,茂硕电源,深圳,电气设备,20120316
1154,002661.SZ,002661,克明食品,湖南,食品,20120316
1155,002662.SZ,002662,京威股份,北京,汽车配件,20120309
1156,002663.SZ,002663,普邦股份,广东,建筑工程,20120316
1157,002664.SZ,002664,信质集团,浙江,汽车配件,20120316
1158,002665.SZ,002665,首航高科,甘肃,电气设备,20120327
1159,002666.SZ,002666,德联集团,广东,化工原料,20120327
1160,002667.SZ,002667,鞍重股份,辽宁,工程机械,20120329
1161,002668.SZ,002668,奥马电器,广东,家用电器,20120416
1162,002669.SZ,002669,康达新材,上海,化工原料,20120416
1163,002670.SZ,002670,国盛金控,广东,证券,20120416
1164,002671.SZ,002671,龙泉股份,山东,其他建材,20120426
1165,002672.SZ,002672,东江环保,深圳,环境保护,20120426
1166,002673.SZ,002673,西部证券,陕西,证券,20120503
1167,002674.SZ,002674,兴业科技,福建,纺织,20120507
1168,002675.SZ,002675,东诚药业,山东,化学制药,20120525
1169,002676.SZ,002676,顺威股份,广东,家用电器,20120525
1170,002677.SZ,002677,浙江美大,浙江,家用电器,20120525
1171,002678.SZ,002678,珠江钢琴,广东,文教休闲,20120530
1172,002679.SZ,002679,福建金森,福建,林业,20120605
1173,002681.SZ,002681,奋达科技,深圳,元器件,20120605
1174,002682.SZ,002682,龙洲股份,福建,仓储物流,20120612
1175,002683.SZ,002683,广东宏大,广东,化工原料,20120612
1176,002685.SZ,002685,华东重机,江苏,机床制造,20120612
1177,002686.SZ,002686,亿利达,浙江,专用机械,20120703
1178,002687.SZ,002687,乔治白,浙江,服饰,20120713
1179,002688.SZ,002688,金河生物,内蒙,农业综合,20120713
1180,002689.SZ,002689,远大智能,辽宁,运输设备,20120717
1181,002690.SZ,002690,美亚光电,安徽,专用机械,20120731
1182,002691.SZ,002691,冀凯股份,河北,专用机械,20120731
1183,002692.SZ,002692,ST远程,江苏,电气设备,20120808
1184,002693.SZ,002693,双成药业,海南,生物制药,20120808
1185,002694.SZ,002694,顾地科技,湖北,塑料,20120816
1186,002695.SZ,002695,煌上煌,江西,食品,20120905
1187,002696.SZ,002696,百洋股份,广西,饲料,20120905
1188,002697.SZ,002697,红旗连锁,四川,超市连锁,20120905
1189,002698.SZ,002698,博实股份,黑龙江,化工机械,20120911
1190,002699.SZ,002699,ST美盛,浙江,影视音像,20120911
1191,002700.SZ,002700,ST浩源,新疆,供气供热,20120921
1192,002701.SZ,002701,奥瑞金,北京,广告包装,20121011
1193,002702.SZ,002702,海欣食品,福建,食品,20121011
1194,002703.SZ,002703,浙江世宝,浙江,汽车配件,20121102
1195,002705.SZ,002705,新宝股份,广东,家用电器,20140121
1196,002706.SZ,002706,良信股份,上海,电气设备,20140121
1197,002707.SZ,002707,众信旅游,北京,旅游服务,20140123
1198,002708.SZ,002708,光洋股份,江苏,汽车配件,20140121
1199,002709.SZ,002709,天赐材料,广东,化工原料,20140123
1200,002712.SZ,002712,思美传媒,浙江,广告包装,20140123
1201,002713.SZ,002713,东易日盛,北京,装修装饰,20140219
1202,002714.SZ,002714,牧原股份,河南,农业综合,20140128
1203,002715.SZ,002715,登云股份,广东,汽车配件,20140219
1204,002716.SZ,002716,金贵银业,湖南,小金属,20140128
1205,002717.SZ,002717,岭南股份,广东,环境保护,20140219
1206,002718.SZ,002718,友邦吊顶,浙江,其他建材,20140128
1207,002719.SZ,002719,麦趣尔,新疆,乳制品,20140128
1208,002721.SZ,002721,金一文化,北京,服饰,20140127
1209,002722.SZ,002722,物产金轮,江苏,纺织机械,20140128
1210,002723.SZ,002723,小崧股份,广东,家用电器,20140129
1211,002724.SZ,002724,海洋王,深圳,半导体,20141104
1212,002725.SZ,002725,跃岭股份,浙江,汽车配件,20140129
1213,002726.SZ,002726,龙大美食,山东,食品,20140626
1214,002727.SZ,002727,一心堂,云南,医药商业,20140702
1215,002728.SZ,002728,特一药业,广东,中成药,20140731
1216,002729.SZ,002729,好利科技,福建,元器件,20140912
1217,002730.SZ,002730,电光科技,浙江,专用机械,20141009
1218,002731.SZ,002731,萃华珠宝,辽宁,服饰,20141104
1219,002732.SZ,002732,燕塘乳业,广东,乳制品,20141205
1220,002733.SZ,002733,雄韬股份,深圳,电气设备,20141203
1221,002734.SZ,002734,利民股份,江苏,农药化肥,20150127
1222,002735.SZ,002735,王子新材,深圳,塑料,20141203
1223,002736.SZ,002736,国信证券,深圳,证券,20141229
1224,002737.SZ,002737,葵花药业,黑龙江,中成药,20141230
1225,002738.SZ,002738,中矿资源,北京,小金属,20141230
1226,002739.SZ,002739,万达电影,北京,影视音像,20150122
1227,002740.SZ,002740,ST爱迪尔,福建,服饰,20150122
1228,002741.SZ,002741,光华科技,广东,化工原料,20150216
1229,002742.SZ,002742,ST三圣,重庆,其他建材,20150217
1230,002743.SZ,002743,富煌钢构,安徽,钢加工,20150217
1231,002745.SZ,002745,木林森,广东,电气设备,20150217
1232,002746.SZ,002746,仙坛股份,山东,农业综合,20150216
1233,002747.SZ,002747,埃斯顿,江苏,机械基件,20150320
1234,002748.SZ,002748,世龙实业,江西,化工原料,20150319
1235,002749.SZ,002749,国光股份,四川,农药化肥,20150320
1236,002750.SZ,002750,龙津药业,云南,中成药,20150324
1237,002751.SZ,002751,*ST易尚,深圳,家居用品,20150424
1238,002752.SZ,002752,昇兴股份,福建,广告包装,20150422
1239,002753.SZ,002753,永东股份,山西,化工原料,20150519
1240,002755.SZ,002755,奥赛康,北京,化学制药,20150515
1241,002756.SZ,002756,永兴材料,浙江,特种钢,20150515
1242,002757.SZ,002757,南兴股份,广东,专用机械,20150527
1243,002758.SZ,002758,浙农股份,浙江,汽车服务,20150527
1244,002759.SZ,002759,天际股份,广东,家用电器,20150528
1245,002760.SZ,002760,凤形股份,江西,机械基件,20150611
1246,002761.SZ,002761,浙江建投,浙江,建筑工程,20150610
1247,002762.SZ,002762,金发拉比,广东,服饰,20150610
1248,002763.SZ,002763,汇洁股份,深圳,服饰,20150610
1249,002765.SZ,002765,蓝黛科技,重庆,元器件,20150612
1250,002766.SZ,002766,索菱股份,深圳,汽车配件,20150611
1251,002767.SZ,002767,先锋电子,浙江,电器仪表,20150612
1252,002768.SZ,002768,国恩股份,山东,塑料,20150630
1253,002769.SZ,002769,普路通,深圳,仓储物流,20150629
1254,002771.SZ,002771,真视通,北京,软件服务,20150629
1255,002772.SZ,002772,众兴菌业,甘肃,种植业,20150626
1256,002773.SZ,002773,康弘药业,四川,化学制药,20150626
1257,002774.SZ,002774,快意电梯,广东,运输设备,20170324
1258,002775.SZ,002775,文科园林,深圳,建筑工程,20150629
1259,002776.SZ,002776,ST柏龙,广东,服饰,20150626
1260,002777.SZ,002777,久远银海,四川,软件服务,20151231
1261,002778.SZ,002778,中晟高科,江苏,石油加工,20160106
1262,002779.SZ,002779,中坚科技,浙江,农用机械,20151209
1263,002780.SZ,002780,三夫户外,北京,服饰,20151209
1264,002781.SZ,002781,*ST奇信,江西,装修装饰,20151222
1265,002782.SZ,002782,可立克,深圳,电气设备,20151222
1266,002783.SZ,002783,凯龙股份,湖北,化工原料,20151209
1267,002785.SZ,002785,万里石,福建,其他建材,20151223
1268,002786.SZ,002786,银宝山新,深圳,专用机械,20151223
1269,002787.SZ,002787,华源控股,江苏,广告包装,20151231
1270,002788.SZ,002788,鹭燕医药,福建,医药商业,20160218
1271,002789.SZ,002789,建艺集团,深圳,装修装饰,20160311
1272,002790.SZ,002790,瑞尔特,福建,家居用品,20160308
1273,002791.SZ,002791,坚朗五金,广东,其他建材,20160329
1274,002792.SZ,002792,通宇通讯,广东,通信设备,20160328
1275,002793.SZ,002793,罗欣药业,浙江,化学制药,20160415
1276,002795.SZ,002795,永和智控,浙江,机械基件,20160428
1277,002796.SZ,002796,世嘉科技,江苏,通信设备,20160510
1278,002797.SZ,002797,第一创业,深圳,证券,20160511
1279,002798.SZ,002798,帝欧家居,四川,家居用品,20160525
1280,002799.SZ,002799,环球印务,陕西,广告包装,20160608
1281,002800.SZ,002800,天顺股份,新疆,仓储物流,20160530
1282,002801.SZ,002801,微光股份,浙江,电气设备,20160622
1283,002802.SZ,002802,洪汇新材,江苏,化工原料,20160629
1284,002803.SZ,002803,吉宏股份,福建,互联网,20160712
1285,002805.SZ,002805,丰元股份,山东,电气设备,20160707
1286,002806.SZ,002806,华锋股份,广东,铝,20160726
1287,002807.SZ,002807,江阴银行,江苏,银行,20160902
1288,002808.SZ,002808,恒久科技,江苏,元器件,20160812
1289,002809.SZ,002809,红墙股份,广东,化工原料,20160823
1290,002810.SZ,002810,山东赫达,山东,化工原料,20160826
1291,002811.SZ,002811,郑中设计,深圳,装修装饰,20160908
1292,002812.SZ,002812,恩捷股份,云南,电气设备,20160914
1293,002813.SZ,002813,路畅科技,深圳,汽车配件,20161012
1294,002815.SZ,002815,崇达技术,深圳,元器件,20161012
1295,002816.SZ,002816,和科达,深圳,专用机械,20161025
1296,002817.SZ,002817,黄山胶囊,安徽,化学制药,20161025
1297,002818.SZ,002818,富森美,四川,其他商业,20161109
1298,002819.SZ,002819,东方中科,北京,电器仪表,20161111
1299,002820.SZ,002820,桂发祥,天津,食品,20161118
1300,002821.SZ,002821,凯莱英,天津,生物制药,20161118
1301,002822.SZ,002822,中装建设,深圳,装修装饰,20161129
1302,002823.SZ,002823,凯中精密,深圳,机械基件,20161124
1303,002824.SZ,002824,和胜股份,广东,铝,20170112
1304,002825.SZ,002825,纳尔股份,上海,化工原料,20161129
1305,002826.SZ,002826,易明医药,西藏,化学制药,20161209
1306,002827.SZ,002827,高争民爆,西藏,化工原料,20161209
1307,002828.SZ,002828,贝肯能源,新疆,石油开采,20161208
1308,002829.SZ,002829,星网宇达,北京,航空,20161213
1309,002830.SZ,002830,名雕股份,深圳,装修装饰,20161213
1310,002831.SZ,002831,裕同科技,深圳,广告包装,20161216
1311,002832.SZ,002832,比音勒芬,广东,服饰,20161223
1312,002833.SZ,002833,弘亚数控,广东,专用机械,20161228
1313,002835.SZ,002835,同为股份,深圳,IT设备,20161228
1314,002836.SZ,002836,新宏泽,广东,广告包装,20161229
1315,002837.SZ,002837,英维克,深圳,专用机械,20161229
1316,002838.SZ,002838,道恩股份,山东,塑料,20170106
1317,002839.SZ,002839,张家港行,江苏,银行,20170124
1318,002840.SZ,002840,华统股份,浙江,食品,20170110
1319,002841.SZ,002841,视源股份,广东,元器件,20170119
1320,002842.SZ,002842,翔鹭钨业,广东,小金属,20170119
1321,002843.SZ,002843,泰嘉股份,湖南,钢加工,20170120
1322,002845.SZ,002845,同兴达,深圳,元器件,20170125
1323,002846.SZ,002846,英联股份,广东,广告包装,20170207
1324,002847.SZ,002847,盐津铺子,湖南,食品,20170208
1325,002848.SZ,002848,高斯贝尔,湖南,家用电器,20170213
1326,002849.SZ,002849,威星智能,浙江,电器仪表,20170217
1327,002850.SZ,002850,科达利,深圳,电气设备,20170302
1328,002851.SZ,002851,麦格米特,深圳,电气设备,20170306
1329,002852.SZ,002852,道道全,湖南,食品,20170310
1330,002853.SZ,002853,皮阿诺,广东,家居用品,20170310
1331,002855.SZ,002855,捷荣技术,广东,元器件,20170321
1332,002856.SZ,002856,美芝股份,深圳,装修装饰,20170320
1333,002857.SZ,002857,三晖电气,河南,电器仪表,20170323
1334,002858.SZ,002858,力盛体育,上海,文教休闲,20170324
1335,002859.SZ,002859,洁美科技,浙江,元器件,20170407
1336,002860.SZ,002860,星帅尔,浙江,家用电器,20170412
1337,002861.SZ,002861,瀛通通讯,湖北,通信设备,20170413
1338,002862.SZ,002862,实丰文化,广东,文教休闲,20170411
1339,002863.SZ,002863,今飞凯达,浙江,汽车配件,20170418
1340,002864.SZ,002864,盘龙药业,陕西,中成药,20171116
1341,002865.SZ,002865,钧达股份,海南,电气设备,20170425
1342,002866.SZ,002866,传艺科技,江苏,IT设备,20170426
1343,002867.SZ,002867,周大生,深圳,服饰,20170427
1344,002868.SZ,002868,绿康生化,福建,农业综合,20170503
1345,002869.SZ,002869,金溢科技,深圳,通信设备,20170515
1346,002870.SZ,002870,香山股份,广东,汽车配件,20170515
1347,002871.SZ,002871,伟隆股份,山东,机械基件,20170511
1348,002872.SZ,002872,ST天圣,重庆,医药商业,20170519
1349,002873.SZ,002873,新天药业,贵州,中成药,20170519
1350,002875.SZ,002875,安奈儿,深圳,服饰,20170601
1351,002876.SZ,002876,三利谱,深圳,元器件,20170525
1352,002877.SZ,002877,智能自控,江苏,机械基件,20170605
1353,002878.SZ,002878,元隆雅图,北京,文教休闲,20170606
1354,002879.SZ,002879,长缆科技,湖南,电气设备,20170707
1355,002880.SZ,002880,卫光生物,深圳,生物制药,20170616
1356,002881.SZ,002881,美格智能,深圳,通信设备,20170622
1357,002882.SZ,002882,金龙羽,深圳,电气设备,20170717
1358,002883.SZ,002883,中设股份,江苏,建筑工程,20170620
1359,002884.SZ,002884,凌霄泵业,广东,机械基件,20170711
1360,002885.SZ,002885,京泉华,深圳,元器件,20170627
1361,002886.SZ,002886,沃特股份,深圳,塑料,20170627
1362,002887.SZ,002887,绿茵生态,天津,环境保护,20170801
1363,002888.SZ,002888,惠威科技,广东,元器件,20170721
1364,002889.SZ,002889,东方嘉盛,深圳,仓储物流,20170731
1365,002890.SZ,002890,弘宇股份,山东,农用机械,20170802
1366,002891.SZ,002891,中宠股份,山东,饲料,20170821
1367,002892.SZ,002892,科力尔,湖南,电气设备,20170817
1368,002893.SZ,002893,华通热力,北京,供气供热,20170915
1369,002895.SZ,002895,川恒股份,贵州,化工原料,20170825
1370,002896.SZ,002896,中大力德,浙江,机械基件,20170829
1371,002897.SZ,002897,意华股份,浙江,元器件,20170907
1372,002898.SZ,002898,赛隆药业,广东,化学制药,20170912
1373,002899.SZ,002899,英派斯,山东,文教休闲,20170915
1374,002900.SZ,002900,哈三联,黑龙江,化学制药,20170922
1375,002901.SZ,002901,大博医疗,福建,医疗保健,20170922
1376,002902.SZ,002902,铭普光磁,广东,元器件,20170929
1377,002903.SZ,002903,宇环数控,湖南,机床制造,20171013
1378,002905.SZ,002905,金逸影视,广东,影视音像,20171016
1379,002906.SZ,002906,华阳集团,广东,汽车配件,20171013
1380,002907.SZ,002907,华森制药,重庆,中成药,20171020
1381,002908.SZ,002908,德生科技,广东,元器件,20171020
1382,002909.SZ,002909,集泰股份,广东,化工原料,20171026
1383,002910.SZ,002910,庄园牧场,甘肃,乳制品,20171031
1384,002911.SZ,002911,佛燃能源,广东,供气供热,20171122
1385,002912.SZ,002912,中新赛克,深圳,软件服务,20171121
1386,002913.SZ,002913,奥士康,湖南,元器件,20171201
1387,002915.SZ,002915,中欣氟材,浙江,化工原料,20171205
1388,002916.SZ,002916,深南电路,深圳,元器件,20171213
1389,002917.SZ,002917,金奥博,深圳,化工原料,20171208
1390,002918.SZ,002918,蒙娜丽莎,广东,陶瓷,20171219
1391,002919.SZ,002919,名臣健康,广东,日用化工,20171218
1392,002920.SZ,002920,德赛西威,广东,汽车配件,20171226
1393,002921.SZ,002921,联诚精密,山东,汽车配件,20171227
1394,002922.SZ,002922,伊戈尔,广东,电气设备,20171229
1395,002923.SZ,002923,润都股份,广东,化学制药,20180105
1396,002925.SZ,002925,盈趣科技,福建,元器件,20180115
1397,002926.SZ,002926,华西证券,四川,证券,20180205
1398,002927.SZ,002927,泰永长征,贵州,电气设备,20180223
1399,002928.SZ,002928,华夏航空,贵州,空运,20180302
1400,002929.SZ,002929,润建股份,广西,通信设备,20180301
1401,002930.SZ,002930,宏川智慧,广东,仓储物流,20180328
1402,002931.SZ,002931,锋龙股份,浙江,机械基件,20180403
1403,002932.SZ,002932,明德生物,湖北,医疗保健,20180710
1404,002933.SZ,002933,新兴装备,北京,航空,20180828
1405,002935.SZ,002935,天奥电子,四川,航空,20180903
1406,002936.SZ,002936,郑州银行,河南,银行,20180919
1407,002937.SZ,002937,兴瑞科技,浙江,元器件,20180926
1408,002938.SZ,002938,鹏鼎控股,深圳,元器件,20180918
1409,002939.SZ,002939,长城证券,深圳,证券,20181026
1410,002940.SZ,002940,昂利康,浙江,化学制药,20181023
1411,002941.SZ,002941,新疆交建,新疆,建筑工程,20181128
1412,002942.SZ,002942,新农股份,浙江,农药化肥,20181205
1413,002943.SZ,002943,宇晶股份,湖南,机床制造,20181129
1414,002945.SZ,002945,华林证券,西藏,证券,20190117
1415,002946.SZ,002946,新乳业,四川,乳制品,20190125
1416,002947.SZ,002947,恒铭达,江苏,元器件,20190201
1417,002948.SZ,002948,青岛银行,山东,银行,20190116
1418,002949.SZ,002949,华阳国际,深圳,建筑工程,20190226
1419,002950.SZ,002950,奥美医疗,湖北,医疗保健,20190311
1420,002951.SZ,002951,金时科技,四川,广告包装,20190315
1421,002952.SZ,002952,亚世光电,辽宁,元器件,20190328
1422,002953.SZ,002953,日丰股份,广东,电气设备,20190509
1423,002955.SZ,002955,鸿合科技,北京,IT设备,20190523
1424,002956.SZ,002956,西麦食品,广西,食品,20190619
1425,002957.SZ,002957,科瑞技术,深圳,专用机械,20190726
1426,002958.SZ,002958,青农商行,山东,银行,20190326
1427,002959.SZ,002959,小熊电器,广东,家用电器,20190823
1428,002960.SZ,002960,青鸟消防,河北,专用机械,20190809
1429,002961.SZ,002961,瑞达期货,福建,多元金融,20190905
1430,002962.SZ,002962,五方光电,湖北,元器件,20190917
1431,002963.SZ,002963,豪尔赛,北京,装修装饰,20191028
1432,002965.SZ,002965,祥鑫科技,广东,汽车配件,20191025
1433,002966.SZ,002966,苏州银行,江苏,银行,20190802
1434,002967.SZ,002967,广电计量,广东,电器仪表,20191108
1435,002968.SZ,002968,新大正,重庆,房产服务,20191203
1436,002969.SZ,002969,嘉美包装,安徽,广告包装,20191202
1437,002970.SZ,002970,锐明技术,深圳,通信设备,20191217
1438,002971.SZ,002971,和远气体,湖北,化工原料,20200113
1439,002972.SZ,002972,科安达,深圳,运输设备,20191227
1440,002973.SZ,002973,侨银股份,广东,环境保护,20200106
1441,002975.SZ,002975,博杰股份,广东,专用机械,20200205
1442,002976.SZ,002976,瑞玛精密,江苏,元器件,20200306
1443,002977.SZ,002977,天箭科技,四川,通信设备,20200317
1444,002978.SZ,002978,安宁股份,四川,小金属,20200417
1445,002979.SZ,002979,雷赛智能,深圳,专用机械,20200408
1446,002980.SZ,002980,华盛昌,深圳,电器仪表,20200415
1447,002981.SZ,002981,朝阳科技,广东,元器件,20200417
1448,002982.SZ,002982,湘佳股份,湖南,农业综合,20200424
1449,002983.SZ,002983,芯瑞达,安徽,元器件,20200428
1450,002984.SZ,002984,森麒麟,山东,汽车配件,20200911
1451,002985.SZ,002985,北摩高科,北京,航空,20200429
1452,002986.SZ,002986,宇新股份,湖南,化工原料,20200602
1453,002987.SZ,002987,京北方,北京,软件服务,20200507
1454,002988.SZ,002988,豪美新材,广东,铝,20200518
1455,002989.SZ,002989,中天精装,深圳,装修装饰,20200610
1456,002990.SZ,002990,盛视科技,深圳,软件服务,20200525
1457,002991.SZ,002991,甘源食品,江西,食品,20200731
1458,002992.SZ,002992,宝明科技,深圳,元器件,20200803
1459,002993.SZ,002993,奥海科技,广东,元器件,20200817
1460,002995.SZ,002995,天地在线,北京,互联网,20200805
1461,002996.SZ,002996,顺博合金,重庆,铝,20200828
1462,002997.SZ,002997,瑞鹄模具,安徽,专用机械,20200903
1463,002998.SZ,002998,优彩资源,江苏,化纤,20200925
1464,002999.SZ,002999,天禾股份,广东,批发业,20200903
1465,003000.SZ,003000,劲仔食品,湖南,食品,20200914
1466,003001.SZ,003001,中岩大地,北京,建筑工程,20201013
1467,003002.SZ,003002,壶化股份,山西,化工原料,20200922
1468,003003.SZ,003003,天元股份,广东,广告包装,20200921
1469,003004.SZ,003004,声迅股份,北京,软件服务,20201126
1470,003005.SZ,003005,竞业达,北京,软件服务,20200922
1471,003006.SZ,003006,百亚股份,重庆,造纸,20200921
1472,003007.SZ,003007,直真科技,北京,软件服务,20200923
1473,003008.SZ,003008,开普检测,河南,电气设备,20200923
1474,003009.SZ,003009,中天火箭,陕西,航空,20200925
1475,003010.SZ,003010,若羽臣,广东,互联网,20200925
1476,003011.SZ,003011,海象新材,浙江,家居用品,20200930
1477,003012.SZ,003012,东鹏控股,广东,陶瓷,20201019
1478,003013.SZ,003013,地铁设计,广东,建筑工程,20201022
1479,003015.SZ,003015,日久光电,江苏,元器件,20201021
1480,003016.SZ,003016,欣贺股份,福建,服饰,20201026
1481,003017.SZ,003017,大洋生物,浙江,化工原料,20201026
1482,003018.SZ,003018,金富科技,广东,塑料,20201106
1483,003019.SZ,003019,宸展光电,福建,元器件,20201117
1484,003020.SZ,003020,立方制药,安徽,化学制药,20201215
1485,003021.SZ,003021,兆威机电,深圳,元器件,20201204
1486,003022.SZ,003022,联泓新科,山东,化工原料,20201208
1487,003023.SZ,003023,彩虹集团,四川,家用电器,20201211
1488,003025.SZ,003025,思进智能,浙江,机床制造,20201211
1489,003026.SZ,003026,中晶科技,浙江,半导体,20201218
1490,003027.SZ,003027,同兴环保,安徽,环境保护,20201218
1491,003028.SZ,003028,振邦智能,深圳,元器件,20201228
1492,003029.SZ,003029,吉大正元,吉林,软件服务,20201224
1493,003030.SZ,003030,祖名股份,浙江,食品,20210106
1494,003031.SZ,003031,中瓷电子,河北,元器件,20210104
1495,003032.SZ,003032,传智教育,江苏,文教休闲,20210112
1496,003033.SZ,003033,征和工业,山东,汽车配件,20210111
1497,003035.SZ,003035,南网能源,广东,新型电力,20210119
1498,003036.SZ,003036,泰坦股份,浙江,纺织机械,20210128
1499,003037.SZ,003037,三和管桩,广东,水泥,20210204
1500,003038.SZ,003038,鑫铂股份,安徽,铝,20210210
1501,003039.SZ,003039,顺控发展,广东,水务,20210308
1502,003040.SZ,003040,楚天龙,广东,元器件,20210322
1503,003041.SZ,003041,真爱美家,浙江,纺织,20210406
1504,003042.SZ,003042,中农联合,山东,农药化肥,20210406
1505,003043.SZ,003043,华亚智能,江苏,半导体,20210406
1506,003816.SZ,003816,中国广核,深圳,新型电力,20190826
1507,300001.SZ,300001,特锐德,山东,电气设备,20091030
1508,300002.SZ,300002,神州泰岳,北京,软件服务,20091030
1509,300003.SZ,300003,乐普医疗,北京,医疗保健,20091030
1510,300004.SZ,300004,南风股份,广东,电气设备,20091030
1511,300005.SZ,300005,探路者,北京,服饰,20091030
1512,300006.SZ,300006,莱美药业,重庆,化学制药,20091030
1513,300007.SZ,300007,汉威科技,河南,电器仪表,20091030
1514,300008.SZ,300008,天海防务,上海,船舶,20091030
1515,300009.SZ,300009,安科生物,安徽,生物制药,20091030
1516,300010.SZ,300010,豆神教育,北京,软件服务,20091030
1517,300011.SZ,300011,鼎汉技术,北京,运输设备,20091030
1518,300012.SZ,300012,华测检测,深圳,电器仪表,20091030
1519,300013.SZ,300013,新宁物流,河南,仓储物流,20091030
1520,300014.SZ,300014,亿纬锂能,广东,电气设备,20091030
1521,300015.SZ,300015,爱尔眼科,湖南,医疗保健,20091030
1522,300016.SZ,300016,北陆药业,北京,化学制药,20091030
1523,300017.SZ,300017,网宿科技,上海,软件服务,20091030
1524,300018.SZ,300018,中元股份,湖北,电气设备,20091030
1525,300019.SZ,300019,硅宝科技,四川,化工原料,20091030
1526,300020.SZ,300020,银江技术,浙江,软件服务,20091030
1527,300021.SZ,300021,大禹节水,甘肃,农业综合,20091030
1528,300022.SZ,300022,吉峰科技,四川,农用机械,20091030
1529,300024.SZ,300024,机器人,辽宁,专用机械,20091030
1530,300025.SZ,300025,华星创业,浙江,通信设备,20091030
1531,300026.SZ,300026,红日药业,天津,中成药,20091030
1532,300027.SZ,300027,华谊兄弟,浙江,影视音像,20091030
1533,300029.SZ,300029,ST天龙,江苏,电气设备,20091225
1534,300030.SZ,300030,阳普医疗,广东,医疗保健,20091225
1535,300031.SZ,300031,宝通科技,江苏,互联网,20091225
1536,300032.SZ,300032,金龙机电,浙江,元器件,20091225
1537,300033.SZ,300033,同花顺,浙江,软件服务,20091225
1538,300034.SZ,300034,钢研高纳,北京,航空,20091225
1539,300035.SZ,300035,中科电气,湖南,电气设备,20091225
1540,300036.SZ,300036,超图软件,北京,软件服务,20091225
1541,300037.SZ,300037,新宙邦,深圳,化工原料,20100108
1542,300039.SZ,300039,上海凯宝,上海,中成药,20100108
1543,300040.SZ,300040,九洲集团,黑龙江,电气设备,20100108
1544,300041.SZ,300041,回天新材,湖北,化工原料,20100108
1545,300042.SZ,300042,朗科科技,深圳,IT设备,20100108
1546,300043.SZ,300043,星辉娱乐,广东,文教休闲,20100120
1547,300044.SZ,300044,赛为智能,深圳,软件服务,20100120
1548,300045.SZ,300045,华力创通,北京,IT设备,20100120
1549,300046.SZ,300046,台基股份,湖北,半导体,20100120
1550,300047.SZ,300047,天源迪科,深圳,软件服务,20100120
1551,300048.SZ,300048,合康新能,北京,电气设备,20100120
1552,300049.SZ,300049,福瑞股份,内蒙,医疗保健,20100120
1553,300050.SZ,300050,世纪鼎利,广东,通信设备,20100120
1554,300051.SZ,300051,三五互联,福建,互联网,20100211
